aptCode,aptName,dongCode,dongName,buildYear,jibun,lat,lng,img,avgDealAmount,totalDealCount
1799,응암동금호,1138010700,응암동,1998,739,37.5991644,126.9221838,NULL,45055,22
1800,해태드림타운,1138010700,응암동,1997,738,37.5990218,126.9169483,NULL,35433,3
1801,벧엘블레스빌,1138010700,응암동,2006,119-16,37.5953983,126.9183721,NULL,43538,8
1802,신동아,1138010700,응암동,1990,197-78,37.5969178,126.9235298,NULL,28200,15
1803,백련산힐스테이트2차,1138010700,응암동,2011,760,37.5926646,126.9205206,NULL,58857,54
1804,우성,1138010700,응암동,1988,694-1,37.5838331,126.9184104,NULL,38400,15
1805,백련산힐스테이트1차,1138010700,응암동,2011,759,37.5926646,126.9205206,NULL,61013,75
1806,대주파크빌,1138010700,응암동,2003,669-1,37.5865783,126.9234069,NULL,49935,17
1807,녹번역센트레빌,1138010700,응암동,2013,762,37.5926646,126.9205206,NULL,65977,15
1808,응암아네스트,1138010700,응암동,2014,88-8,37.6005004,126.9214759,NULL,13182,9
1809,대우푸르지오,1138010700,응암동,2008,176,37.5975529,126.9259915,NULL,47882,20
1810,서안에이스,1138010700,응암동,2004,97-3,37.6001637,126.926638,NULL,44750,2
1811,만민라이프(A동),1138010800,역촌동,2004,59-15,37.6054706,126.9136339,NULL,33500,1
1812,소망,1138010800,역촌동,2002,63-2,37.6035049,126.9152332,NULL,26500,1
1813,무궁화,1138010800,역촌동,1972,62-16,37.6047136,126.9147842,NULL,15492,6
1814,위산엘리시움,1138010800,역촌동,2018,17-17,37.6056081,126.9220444,NULL,31405,22
1815,센타폴리스,1138010800,역촌동,2004,85-12,37.5998561,126.9154719,NULL,56579,7
1816,역촌센트레빌,1138010800,역촌동,2011,232,37.6030604,126.9060291,NULL,55444,16
1817,은평신사두산위브,1138010900,신사동,2006,370,37.5999172,126.9055859,NULL,57125,4
1818,라이프씨티,1138010900,신사동,1992,354,37.60231960000001,126.9053265,NULL,33533,9
1819,삼부,1138010900,신사동,2001,361,37.595667,126.913482,NULL,34336,11
1820,"임탑(364) 101동",1138010900,신사동,2003,364,37.6016263,126.9083932,NULL,29200,2
1821,신사성원,1138010900,신사동,2000,360,37.524124,127.022883,NULL,37000,9
1822,현대1,1138010900,신사동,1997,359,37.5935249,126.908464,NULL,41386,21
1823,구암,1138010900,신사동,2004,366,37.5953803,126.9075953,NULL,33000,1
1824,"이랜드 타운아파트",1138010900,신사동,2004,367,37.59056,126.9039339,NULL,40295,10
1825,뉴신사신성,1138010900,신사동,1993,356,37.5933442,126.9065631,NULL,33783,12
1826,베로니스,1138011000,증산동,2019,257,37.5849961,126.907314,NULL,49367,57
1827,디오반,1138011000,증산동,2011,173-1,37.5835017,126.9084416,NULL,11650,8
1828,인우,1138011000,증산동,2003,252,37.5825075,126.9078176,NULL,58000,1
1829,DMC덕원,1138011000,증산동,1997,220-1,37.5787792,126.9035632,NULL,31750,4
1830,DMC문영퀸즈파크,1138011000,증산동,2004,254,37.5876934,126.9076841,NULL,46664,7
1831,은평뉴타운상림마을(푸르지오C-5),1138011400,진관동,2008,5,37.64774610000001,126.9290494,NULL,69150,6
1832,"은평뉴타운 우물골(두산위브5단지)",1138011400,진관동,2009,83,37.6342946,126.927747,NULL,68550,4
1833,은평뉴타운상림마을(현대아이파크B-11),1138011400,진관동,2008,15,37.6440794,126.926922,NULL,72814,7
1834,제각말(푸르지오2-9단지),1138011400,진관동,2010,92,37.636209,126.9332825,NULL,69785,10
1835,"은평뉴타운 구파발(삼성래미안9단지)",1138011400,진관동,2010,25,37.6438547,126.9199724,NULL,72939,18
1836,은평뉴타운상림마을(현대아이파크B-13),1138011400,진관동,2008,11,37.6419468,126.9293151,NULL,69850,4
1837,은평뉴타운상림마을(현대아이파크B-14),1138011400,진관동,2008,10,37.6423834,126.9310561,NULL,78383,6
1838,제일아파트가동(345-4),1138010100,수색동,2007,345-4,37.5867819,126.8920599,NULL,53858,4
1839,유일아트리움,1138010200,녹번동,2016,176-22,37.602346,126.9221911,NULL,36267,3
1840,녹번현대아파트,1138010200,녹번동,1989,100-55,37.6048808,126.9290505,NULL,35840,10
1841,녹번JR아파트,1138010200,녹번동,2002,280-1,37.5999364,126.9379669,NULL,46119,21
1842,대광월드,1138010300,불광동,2003,391-68,37.6242291,126.9205124,NULL,33000,1
1843,청나아파트,1138010300,불광동,2003,330-14,37.6173221,126.9264571,NULL,31000,1
1844,북한산현대힐스테이트3차아파트,1138010300,불광동,2010,641,37.6183864,126.9349305,NULL,63981,37
1845,라이프미성,1138010300,불광동,1988,248,37.61462580000001,126.9282039,NULL,58100,50
1846,"북한산 힐스테이트7차",1138010300,불광동,2011,643,37.6183087,126.9390451,NULL,82943,28
1847,윤현(484-90),1138010300,불광동,1998,484-90,37.623472,126.9208768,NULL,34800,1
1848,경인에버빌(285-18),1138010300,불광동,2018,285-18,37.6093446,126.9316458,NULL,30000,1
1849,코오롱하늘채,1138010400,갈현동,2003,545,37.6230548,126.9112597,NULL,49914,7
1850,갈현건영,1138010400,갈현동,2001,541-1,37.6288904,126.9134743,NULL,32900,7
1851,우남,1138010400,갈현동,1998,540,37.6178241,126.9067563,NULL,31933,6
1852,한솔,1138010400,갈현동,1997,539,37.6180043,126.9099695,NULL,30970,10
1853,인우(281-236),1138010400,갈현동,1999,281-236,37.6246723,126.9116688,NULL,41500,2
1854,현재트윈빌,1138010400,갈현동,2000,542-1,37.6165737,126.9084284,NULL,NULL,NULL
1855,갈현현대,1138010500,구산동,1998,382,37.6129408,126.9056091,NULL,31271,12
1856,한국프라우드,1138010500,구산동,2005,225,37.60873120000001,126.9076483,NULL,28000,1
1857,대림e-편한세상2,1138010500,구산동,2004,546,37.6123443,126.9059939,NULL,43700,4
1858,뉴캐슬,1138010600,대조동,2013,9-29,37.6105158,126.9282516,NULL,12600,3
1859,삼성타운,1138010600,대조동,1997,231,37.608995,126.9216444,NULL,43890,20
1860,정익제이원아파트(15-114),1138010600,대조동,2015,15-114,37.6087274,126.9290655,NULL,23050,3
1861,드림캐시아1,1138010700,응암동,2011,116-26,37.5975878,126.9199439,NULL,35400,1
1862,삼영N-CITY,1138010700,응암동,2015,96-19,37.6010219,126.9258952,NULL,30517,3
1863,남청파인힐,1138010700,응암동,2001,742-3,37.583852,126.916045,NULL,30000,2
1864,한국리치빌,1138010800,역촌동,2003,231,37.6030545,126.9141707,NULL,44800,4
1865,서안,1138010800,역촌동,2003,32-37,37.6037659,126.9167697,NULL,35600,2
1866,정은노블스A,1138010900,신사동,2006,23-9,37.5978254,126.9148978,NULL,39200,1
1867,명남더블레스(19-162),1138010900,신사동,2018,19-162,37.5966923,126.9087835,NULL,45405,19
1868,라이프미성,1138010900,신사동,1987,140-1,37.5893847,126.9075926,NULL,38613,23
1869,연세,1138010900,신사동,2002,11-22,37.6010808,126.9086458,NULL,29000,1
1870,"은평뉴타운 박석고개(힐스테이트12단지)",1138011400,진관동,2009,101,37.6318017,126.920157,NULL,70340,15
1871,은평뉴타운엘크루,1138011400,진관동,2017,65,37.6426459,126.9211932,NULL,58820,10
1872,은평뉴타운상림마을(현대아이파크B-4),1138011400,진관동,2008,6,37.6467763,126.9278305,NULL,65833,3
1873,"은평뉴타운 우물골(두산위브6단지)",1138011400,진관동,2009,81,37.6350842,126.923615,NULL,81392,12
1874,은평뉴타운상림마을(롯데캐슬A-12),1138011400,진관동,2008,20,37.6418798,126.9222445,NULL,75900,12
1875,래미안베라힐즈,1138010200,녹번동,2018,283,37.6059975,126.9339654,NULL,86212,16
1876,대호아파트,1138010300,불광동,1999,629,37.6146531,126.933398,NULL,47550,4
1877,남해그린힐,1138010300,불광동,2001,632,37.6137673,126.9342873,NULL,34507,7
1878,행운,1138010400,갈현동,2002,474-4,37.6143898,126.9156845,NULL,35000,1
1879,동광갈현베르빌,1138010400,갈현동,2004,465-12,37.6119016,126.9168102,NULL,49140,10
1880,갈현동현대,1138010400,갈현동,1997,537,37.6220183,126.9141657,NULL,41745,11
1881,유호루하스,1138010400,갈현동,2018,548,37.6220821,126.9137086,NULL,12973,6
1882,브라운스톤구산,1138010500,구산동,2006,159-10,37.61154580000001,126.9090965,NULL,51022,9
1883,경향,1138010500,구산동,1989,162-1,37.61054,126.905753,NULL,33400,9
1884,한성산장,1138010500,구산동,1992,169-1,37.6091397,126.9068087,NULL,29500,1
1885,"벽산 메트로시티",1138010600,대조동,2012,4-11,37.6115129,126.9278182,NULL,17900,2
1886,정익제이원,1138010600,대조동,2014,6-26,37.61093899999999,126.9278197,NULL,28517,6
1887,신세계드림빌1,1138010600,대조동,2003,195-14,37.6164109,126.9217921,NULL,39000,1
1888,대조리치빌III,1138010600,대조동,2014,4-8,37.61161269999999,126.9278927,NULL,26000,2
1889,유성아이비아파트,1138010600,대조동,2014,14-320,37.6095125,126.9285978,NULL,29200,1
1890,효원,1138010600,대조동,2003,88-69,37.6125036,126.9248976,NULL,36500,1
1891,응암하이포롬,1138010700,응암동,2003,117-22,37.5968812,126.919038,NULL,32812,4
1892,재연,1138010700,응암동,2004,122-26,37.5955111,126.9159336,NULL,20000,1
1893,뉴월드(402-112),1138010700,응암동,2005,402-112,37.5920546,126.9207339,NULL,30900,2
1894,애필리움,1138010700,응암동,2006,113-35,37.5978723,126.9163772,NULL,45167,6
1895,"백련산힐스테이트 4차",1138010700,응암동,2018,764,37.5926646,126.9205206,NULL,70872,60
1896,자선메르시안(400),1138010700,응암동,2005,400,37.5918247,126.9199287,NULL,42250,4
1897,백련산힐스테이트3차,1138010700,응암동,2011,761,37.5926646,126.9205206,NULL,64854,58
1898,조이팰리스(90-23),1138010700,응암동,2003,90-23,37.6000124,126.919243,NULL,34140,5
1899,부호(102동),1138010800,역촌동,2004,58-9,37.6040026,126.9124264,NULL,42367,3
1900,코아,1138010800,역촌동,2003,79-50,37.6029534,126.9107203,NULL,31315,2
1901,회림,1138010900,신사동,2004,39-2,37.524124,127.022883,NULL,36000,1
1902,현대2,1138010900,신사동,1994,355,37.5978636,126.9072251,NULL,42723,13
1903,신성,1138010900,신사동,1988,155-1,37.5898081,126.9053444,NULL,29450,18
1904,형진,1138010900,신사동,1997,19-84,37.5980457,126.9080174,NULL,27125,4
1905,힐데스하임,1138011400,진관동,2017,64,37.6375566,126.9122242,NULL,40900,6
1906,제각말(푸르지오8단지),1138011400,진관동,2010,154,37.6362597,126.9356033,NULL,69650,6
1907,은평뉴타운솔하임,1138011400,진관동,2017,60,37.6396287,126.9180779,NULL,21700,4
1908,은평뉴타운상림마을(롯데캐슬A-1),1138011400,진관동,2008,19,37.6441142,126.9227323,NULL,75500,7
1909,"은평뉴타운 우물골(두산위브8단지)",1138011400,진관동,2009,88,37.6363626,126.931633,NULL,73400,9
1910,"은평뉴타운 우물골(두산위브7단지)",1138011400,진관동,2010,84,37.6377117,126.9284865,NULL,80085,13
1911,은평뉴타운상림마을(현대아이파크B-10),1138011400,진관동,2008,12,37.6449369,126.9275838,NULL,67833,6
1912,은평뉴타운상림마을(푸르지오C-6),1138011400,진관동,2008,1,37.6490888,126.9302642,NULL,64167,6
1913,해주드림빌,1138010200,녹번동,2001,279-1,37.60383820000001,126.9230008,NULL,45900,3
1914,월든힐스,1138010200,녹번동,2013,29-106,37.604695,126.9329015,NULL,28750,2
1915,북한산래미안아파트(1단지),1138010300,불광동,2010,638,37.6113998,126.9385322,NULL,68695,10
1916,갈현삼성,1138010400,갈현동,2003,544,37.6154146,126.9091669,NULL,33583,3
1917,우공아트빌,1138010500,구산동,2002,26-4,37.6088305,126.9102982,NULL,21600,1
1918,새천년드림,1138010500,구산동,2002,213-17,37.6126488,126.9116481,NULL,31400,2
1919,정익제이원,1138010600,대조동,2014,4-6,37.6116545,126.9281299,NULL,NULL,NULL
1920,아이안빌,1138010600,대조동,2012,4-18,37.6113565,126.9276562,NULL,24000,1
1921,다원(107-4),1138010700,응암동,2011,107-4,37.59729069999999,126.9203582,NULL,30000,1
1922,"은평구 백련산로 67 백련산파크자이",1138010700,응암동,2019,626-108,37.5913575,126.9216475,NULL,60525,2
1923,예청A,1138010700,응암동,2002,122-13,37.5962657,126.9159781,NULL,19500,1
1924,대운브랜뉴,1138010700,응암동,2008,118-12,37.5965772,126.918115,NULL,37700,2
1925,디우아르떼,1138010700,응암동,2019,590-23,37.58938850000001,126.915625,NULL,35200,1
1926,세종레디안,1138010700,응암동,2004,581-3,37.5930358,126.9166953,NULL,32500,1
1927,거성리젠시2차,1138010800,역촌동,2006,44-6,37.6002075,126.9164521,NULL,41667,3
1928,엔에스,1138010800,역촌동,2001,46-29,37.6072901,126.9130796,NULL,27750,2
1929,예청,1138010800,역촌동,2004,36-14,37.6010141,126.9163736,NULL,34000,2
1930,개성팰리스,1138010800,역촌동,2012,234,37.6044517,126.9169535,NULL,29600,1
1931,신사씨티,1138010900,신사동,1993,297,37.6003431,126.9041086,NULL,29400,12
1932,정은노블스B,1138010900,신사동,2006,23-53,37.5976429,126.9148507,NULL,42100,2
1933,청운제일(362-0),1138010900,신사동,2002,362,37.5935772,126.9139404,NULL,38500,1
1934,양지파크,1138010900,신사동,2014,241,37.5974165,126.9064243,NULL,20000,1
1935,우방,1138011000,증산동,2000,244,37.5818318,126.9030735,NULL,54857,21
1936,"은평 스카이뷰 자이",1138011400,진관동,2019,62,37.6414434,126.9186725,NULL,77900,3
1937,"은평뉴타운 폭포동(힐스테이트D-11)",1138011400,진관동,2010,135,37.64099,126.9382892,NULL,82786,7
1938,은평뉴타운상림마을(현대아이파크B-3),1138011400,진관동,2008,13,37.64579450000001,126.9264701,NULL,66714,7
1939,제각말(푸르지오7단지),1138011400,진관동,2010,155,37.6377935,126.9364267,NULL,70000,2
1940,"은평뉴타운 박석고개(힐스테이트1단지)",1138011400,진관동,2009,102,37.6329789,126.9216933,NULL,72844,27
1941,"은평뉴타운 구파발(금호어울림10단지)",1138011400,진관동,2010,27,37.64369569999999,126.9169685,NULL,72509,11
1942,"은평뉴타운 마고정(센트레빌3단지)",1138011400,진관동,2009,107,37.6331074,126.9273834,NULL,74695,20
1943,상아,1138010100,수색동,2003,356-3,37.58539469999999,126.8939169,NULL,45000,1
1944,송학파크팰리스,1138010200,녹번동,2008,83-47,37.6028874,126.9284177,NULL,27750,2
1945,굿모닝기룡아파트,1138010200,녹번동,2012,83-18,37.60273290000001,126.9271741,NULL,30000,2
1946,힐스테이트녹번,1138010200,녹번동,2019,282,37.6029906,126.9317457,NULL,86159,17
1947,갤럭시타운,1138010300,불광동,2013,281-81,37.6105971,126.9306584,NULL,30000,1
1948,메카,1138010400,갈현동,2001,543,37.6223825,126.9115379,NULL,30325,4
1949,우신,1138010500,구산동,1995,25-53,37.6079098,126.9126663,NULL,23300,1
1950,구산,1138010500,구산동,2005,199-25,37.6128327,126.9134112,NULL,42350,2
1951,경남,1138010700,응암동,1995,714,37.5832231,126.9202806,NULL,33640,10
1952,밝은문,1138010700,응암동,2014,427-113,37.594431,126.9187089,NULL,31583,3
1953,자선메르시안(119-15),1138010700,응암동,2003,119-15,37.5955095,126.9180172,NULL,29800,1
1954,미랜드,1138010800,역촌동,2006,39-1,37.6012469,126.9184675,NULL,50000,1
1955,아이언,1138010800,역촌동,2004,17-51,37.6058185,126.9211013,NULL,36500,1
1956,부호(103동),1138010800,역촌동,2004,58-41,37.6040295,126.912708,NULL,39000,1
1957,부호(101동),1138010800,역촌동,2004,58-4,37.6043095,126.9124877,NULL,55000,1
1958,신아굿모닝(40-55),1138010800,역촌동,2006,40-55,37.6024923,126.92036,NULL,25500,1
1959,정명네스트,1138010900,신사동,2003,38-30,37.5946333,126.9118992,NULL,37000,1
1960,홍익,1138010900,신사동,1995,19-117,37.5975341,126.9079343,NULL,30640,5
1961,신사동한신휴플러스,1138010900,신사동,2003,365,37.524124,127.022883,NULL,47133,9
1962,"응암역 효성해링턴플레이스",1138010900,신사동,2019,372,37.5953803,126.9075953,NULL,48500,3
1963,자선메르시안(101),1138011000,증산동,2003,253,37.5821933,126.9071689,NULL,38000,2
1964,은평뉴타운상림마을(푸르지오C-7),1138011400,진관동,2008,2,37.6488164,126.93162,NULL,61560,5
1965,"은평뉴타운 폭포동(힐스테이트D-9)",1138011400,진관동,2010,140,37.6375942,126.9344082,NULL,93300,5
1966,"은평뉴타운 박석고개(힐스테이트13단지)",1138011400,진관동,2008,123,37.6306076,126.9220096,NULL,90414,7
1967,"수정가,나동(17-9)",1138010100,수색동,1987,17-9,37.5829401,126.8998735,NULL,56333,3
1968,청구,1138010100,수색동,2000,413,37.5807166,126.9013508,NULL,60000,3
1969,녹번2현대,1138010200,녹번동,2001,278-1,37.605103,126.9248422,NULL,58660,5
1970,경원파발리안,1138010200,녹번동,2011,83-16,37.6025288,126.9278192,NULL,35750,2
1971,현대아파트,1138010300,불광동,1993,171-61,37.6244079,126.9306486,NULL,41500,2
1972,월드그린,1138010300,불광동,2003,8-51,37.6143144,126.9334119,NULL,29250,1
1973,삼익(217-9),1138010300,불광동,1992,217-9,37.62025209999999,126.9317152,NULL,41680,5
1974,"은혜 스카이빌 아파트",1138010300,불광동,2005,634,37.6183868,126.9312887,NULL,32000,1
1975,해피플러스1,1138010300,불광동,2005,483-11,37.6238353,126.9202066,NULL,27500,2
1976,동호스카이,1138010300,불광동,2010,217,37.6199094,126.9318718,NULL,25000,1
1977,명성,1138010400,갈현동,1996,521-2,37.616107,126.9109713,NULL,34500,1
1978,동익파크(355-98),1138010500,구산동,1991,355-98,37.61497809999999,126.9073666,NULL,33900,3
1979,구산그린빌,1138010500,구산동,2009,226,37.6051724,126.9042801,NULL,31775,4
1980,금강포란재(101),1138010500,구산동,2005,355-82,37.6135265,126.9052222,NULL,29150,2
1981,모아아파트(B동),1138010600,대조동,2015,9-18,37.610282,126.9279038,NULL,36600,1
1982,모아아파트(A동),1138010600,대조동,2015,9-19,37.6101739,126.9277151,NULL,33500,1
1983,모아,1138010600,대조동,2013,9-21,37.610033,126.9272709,NULL,34650,2
1984,정익제이원6차,1138010600,대조동,2017,186-12,37.6174876,126.9218842,NULL,24500,1
1985,역산아이지아,1138010700,응암동,2004,89-12,37.6010504,126.9206209,NULL,34500,2
1986,우리스페이스(113-28),1138010700,응암동,2003,113-28,37.5970611,126.9161489,NULL,36000,1
1987,아그네스풍림아이원,1138010800,역촌동,2009,31-6,37.6029255,126.9189574,NULL,52500,2
1988,굿모닝기룡(369-0),1138010900,신사동,2005,369,37.5935405,126.9074242,NULL,36050,2
1989,월드빌,1138011000,증산동,2002,250,37.58626539999999,126.9115025,NULL,55060,5
1990,"은평뉴타운 기자촌11단지",1138011400,진관동,2015,150,37.6362799,126.9346389,NULL,68942,12
1991,은평뉴타운상림마을(롯데캐슬A-2),1138011400,진관동,2008,14,37.645032,126.9248584,NULL,67450,6
